,OrderDate,ShippedDate,CustomerCountry,CustomerCity,CustomerRegion,ProductName,UnitPrice,Quantity,Discount,CategoryName,SupplierCountry,SupplierRegion,TotalPrice
1644,2018-02-06,2018-02-11,Spain,Sevilla,Southern Europe,Ikura,31.0,10,0.0,Seafood,Japan,Eastern Asia,310.0
1645,2018-02-06,2018-03-03,Sweden,Luleå,Northern Europe,Teatime Chocolate Biscuits,9.2,25,0.0,Confections,UK,British Isles,229.99999999999997
1646,2018-02-06,2018-03-03,Sweden,Luleå,Northern Europe,Zaanse koeken,9.5,21,0.1,Confections,Netherlands,Northern Europe,179.55
1647,2018-02-06,2018-03-03,Sweden,Luleå,Northern Europe,Maxilaku,20.0,15,0.0,Confections,Finland,Scandinavia,300.0
1648,2018-02-09,2018-02-12,France,Marseille,Western Europe,Spegesild,12.0,21,0.0,Seafood,Denmark,Northern Europe,252.0
1649,2018-02-09,2018-02-12,France,Marseille,Western Europe,Wimmers gute Semmelknödel,33.25,20,0.0,Grains/Cereals,Germany,Western Europe,665.0
1650,2018-02-09,2018-02-19,Brazil,Rio de Janeiro,South America,Pavlova,17.45,30,0.25,Confections,Australia,Victoria,392.625
1651,2018-02-09,2018-02-19,Brazil,Rio de Janeiro,South America,Carnarvon Tigers,62.5,25,0.0,Seafood,Australia,Victoria,1562.5
1652,2018-02-10,2018-02-12,Germany,Cunewalde,Western Europe,Sir Rodney's Marmalade,81.0,20,0.05,Confections,UK,British Isles,1539.0
1653,2018-02-10,2018-02-12,Finland,Helsinki,Scandinavia,Boston Crab Meat,18.4,12,0.0,Seafood,USA,North America,220.79999999999998
1654,2018-02-10,2018-02-12,Finland,Helsinki,Scandinavia,Louisiana Fiery Hot Pepper Sauce,21.05,10,0.0,Condiments,USA,North America,210.5
1655,2018-02-10,2018-02-12,Finland,Helsinki,Scandinavia,Lakkalikööri,18.0,10,0.0,Beverages,Finland,Scandinavia,180.0
1657,2018-02-10,2018-02-18,Sweden,Bräcke,Northern Europe,Sirop d'érable,28.5,30,0.2,Condiments,Canada,North America,684.0
1658,2018-02-10,2018-02-18,Sweden,Bräcke,Northern Europe,Outback Lager,15.0,50,0.2,Beverages,Australia,Victoria,600.0
1659,2018-02-11,2018-02-18,Argentina,Buenos Aires,South America,Röd Kaviar,15.0,10,0.0,Seafood,Sweden,Northern Europe,150.0
1660,2018-02-11,2018-02-20,USA,Boise,North America,Singaporean Hokkien Fried Mee,14.0,25,0.0,Grains/Cereals,Singapore,South-East Asia,350.0
1661,2018-02-11,2018-02-20,USA,Boise,North America,Maxilaku,20.0,20,0.15,Confections,Finland,Scandinavia,340.0
1662,2018-02-11,2018-02-20,USA,Boise,North America,Tourtière,7.45,32,0.15,Meat/Poultry,Canada,North America,202.64000000000001
1663,2018-02-12,2018-02-20,USA,Portland,North America,Guaraná Fantástica,4.5,8,0.0,Beverages,Brazil,South America,36.0
1664,2018-02-12,2018-02-13,USA,San Francisco,North America,Sir Rodney's Scones,10.0,40,0.05,Confections,UK,British Isles,380.0
1665,2018-02-12,2018-02-13,USA,San Francisco,North America,Gnocchi di nonna Alice,38.0,21,0.05,Grains/Cereals,Italy,Southern Europe,758.1
1666,2018-02-12,2018-02-13,USA,San Francisco,North America,Louisiana Fiery Hot Pepper Sauce,21.05,12,0.05,Condiments,USA,North America,239.97000000000003
1667,2018-02-12,2018-02-18,Belgium,Charleroi,Western Europe,Chang,19.0,20,0.0,Beverages,UK,British Isles,380.0
1668,2018-02-12,2018-02-18,Belgium,Charleroi,Western Europe,Guaraná Fantástica,4.5,12,0.0,Beverages,Brazil,South America,54.0
1669,2018-02-12,2018-02-18,Belgium,Charleroi,Western Europe,Outback Lager,15.0,30,0.0,Beverages,Australia,Victoria,450.0
1670,2018-02-12,2018-02-18,Belgium,Charleroi,Western Europe,Original Frankfurter grüne Soße,13.0,25,0.0,Condiments,Germany,Western Europe,325.0
1671,2018-02-13,2018-03-02,Brazil,Rio de Janeiro,South America,Ikura,31.0,70,0.0,Seafood,Japan,Eastern Asia,2170.0
1672,2018-02-13,2018-03-02,Brazil,Rio de Janeiro,South America,Gorgonzola Telino,12.5,35,0.0,Dairy Products,Italy,Southern Europe,437.5
1673,2018-02-13,2018-03-02,Brazil,Rio de Janeiro,South America,Original Frankfurter grüne Soße,13.0,40,0.0,Condiments,Germany,Western Europe,520.0
1674,2018-02-13,2018-02-16,Spain,Barcelona,Southern Europe,NuNuCa Nuß-Nougat-Creme,14.0,5,0.0,Confections,Germany,Western Europe,70.0
1675,2018-02-16,2018-02-23,Spain,Sevilla,Southern Europe,Chang,19.0,20,0.0,Beverages,UK,British Isles,380.0
1676,2018-02-16,2018-02-23,Spain,Sevilla,Southern Europe,Scottish Longbreads,12.5,18,0.0,Confections,UK,British Isles,225.0
1677,2018-02-16,2018-02-23,USA,Albuquerque,North America,Queso Cabrales,21.0,40,0.0,Dairy Products,Spain,Southern Europe,840.0
1678,2018-02-16,2018-02-23,USA,Albuquerque,North America,Côte de Blaye,263.5,40,0.0,Beverages,France,Western Europe,10540.0
1679,2018-02-16,2018-02-18,France,Nantes,Western Europe,Alice Mutton,39.0,15,0.0,Meat/Poultry,Australia,Victoria,585.0
1680,2018-02-16,2018-02-18,France,Nantes,Western Europe,Sasquatch Ale,14.0,10,0.0,Beverages,USA,North America,140.0
1681,2018-02-16,2018-02-18,France,Nantes,Western Europe,Jack's New England Clam Chowder,9.65,14,0.0,Seafood,USA,North America,135.1
1682,2018-02-17,2018-02-19,Germany,Frankfurt a.M.,Western Europe,Nord-Ost Matjeshering,25.89,15,0.05,Seafood,Germany,Western Europe,368.9325
1683,2018-02-17,2018-02-19,Belgium,Bruxelles,Western Europe,Raclette Courdavault,55.0,40,0.05,Dairy Products,France,Western Europe,2090.0
1684,2018-02-18,2018-02-20,Germany,Brandenburg,Western Europe,Northwoods Cranberry Sauce,40.0,30,0.0,Condiments,USA,North America,1200.0
1685,2018-02-18,2018-02-20,Germany,Brandenburg,Western Europe,Guaraná Fantástica,4.5,10,0.0,Beverages,Brazil,South America,45.0
1686,2018-02-18,2018-02-20,Germany,Brandenburg,Western Europe,Thüringer Rostbratwurst,123.79,24,0.0,Meat/Poultry,Germany,Western Europe,2970.96
1687,2018-02-18,2018-02-20,Germany,Brandenburg,Western Europe,Nord-Ost Matjeshering,25.89,35,0.0,Seafood,Germany,Western Europe,906.15
1688,2018-02-18,2018-02-20,Germany,Brandenburg,Western Europe,Inlagd Sill,19.0,20,0.0,Seafood,Sweden,Northern Europe,380.0
1689,2018-02-18,2018-02-20,USA,Boise,North America,Konbu,6.0,28,0.05,Seafood,Japan,Eastern Asia,159.6
1690,2018-02-18,2018-02-20,USA,Boise,North America,Gudbrandsdalsost,36.0,50,0.05,Dairy Products,Norway,Scandinavia,1710.0
1691,2018-02-18,2018-02-20,USA,Boise,North America,Rhönbräu Klosterbier,7.75,120,0.05,Beverages,Germany,Western Europe,883.5
1692,2018-02-18,2018-02-23,Austria,Graz,Western Europe,Guaraná Fantástica,4.5,110,0.0,Beverages,Brazil,South America,495.0
1693,2018-02-18,2018-02-23,Austria,Graz,Western Europe,Chartreuse verte,18.0,45,0.0,Beverages,France,Western Europe,810.0
1694,2018-02-18,2018-02-23,Austria,Graz,Western Europe,Boston Crab Meat,18.4,91,0.0,Seafood,USA,North America,1674.3999999999999
1695,2018-02-18,2018-02-23,Austria,Graz,Western Europe,Camembert Pierrot,34.0,100,0.0,Dairy Products,France,Western Europe,3400.0
1696,2018-02-19,2018-02-27,Belgium,Bruxelles,Western Europe,Rogede sild,9.5,15,0.0,Seafood,Denmark,Northern Europe,142.5
1697,2018-02-19,2018-02-27,Belgium,Bruxelles,Western Europe,Gnocchi di nonna Alice,38.0,16,0.0,Grains/Cereals,Italy,Southern Europe,608.0
1698,2018-02-19,2018-02-25,Ireland,Cork,British Isles,Thüringer Rostbratwurst,123.79,80,0.0,Meat/Poultry,Germany,Western Europe,9903.2
1699,2018-02-19,2018-02-25,Ireland,Cork,British Isles,Nord-Ost Matjeshering,25.89,36,0.0,Seafood,Germany,Western Europe,932.04
1700,2018-02-20,2018-03-06,Argentina,Buenos Aires,South America,Konbu,6.0,5,0.0,Seafood,Japan,Eastern Asia,30.0
1701,2018-02-20,2018-02-26,Venezuela,Barquisimeto,South America,Chartreuse verte,18.0,8,0.15,Beverages,France,Western Europe,122.4
1702,2018-02-20,2018-03-04,Brazil,Resende,South America,Outback Lager,15.0,3,0.25,Beverages,Australia,Victoria,33.75
1703,2018-02-23,2018-02-26,Venezuela,San Cristóbal,South America,Jack's New England Clam Chowder,9.65,30,0.0,Seafood,USA,North America,289.5
1704,2018-02-23,2018-02-26,Venezuela,San Cristóbal,South America,Flotemysost,21.5,30,0.0,Dairy Products,Norway,Scandinavia,645.0
1705,2018-02-23,2018-03-03,Sweden,Bräcke,Northern Europe,Pâté chinois,24.0,30,0.15,Meat/Poultry,Canada,North America,612.0
1706,2018-02-23,2018-03-03,Sweden,Bräcke,Northern Europe,Tarte au sucre,49.3,6,0.15,Confections,Canada,North America,251.42999999999995
1707,2018-02-24,2018-03-04,Brazil,Rio de Janeiro,South America,Konbu,6.0,40,0.0,Seafood,Japan,Eastern Asia,240.0
1708,2018-02-24,2018-03-04,Brazil,Rio de Janeiro,South America,Louisiana Fiery Hot Pepper Sauce,21.05,21,0.0,Condiments,USA,North America,442.05
1709,2018-02-24,2018-03-04,Brazil,Rio de Janeiro,South America,Scottish Longbreads,12.5,20,0.0,Confections,UK,British Isles,250.0
1710,2018-02-24,2018-02-27,USA,Seattle,North America,Escargots de Bourgogne,13.25,15,0.0,Seafood,France,Western Europe,198.75
1711,2018-02-24,2018-02-27,USA,Seattle,North America,Tarte au sucre,49.3,35,0.0,Confections,Canada,North America,1725.5
1712,2018-02-24,2018-03-06,Brazil,Resende,South America,Chai,18.0,20,0.05,Beverages,UK,British Isles,342.0
1713,2018-02-25,2018-03-03,Poland,Warszawa,Eastern Europe,Sirop d'érable,28.5,15,0.0,Condiments,Canada,North America,427.5
1714,2018-02-25,2018-02-27,France,Paris,Western Europe,Rhönbräu Klosterbier,7.75,14,0.0,Beverages,Germany,Western Europe,108.5
1715,2018-02-26,2018-03-06,Italy,Reggio Emilia,Southern Europe,Uncle Bob's Organic Dried Pears,30.0,20,0.05,Produce,USA,North America,570.0
1716,2018-02-26,2018-03-06,Italy,Reggio Emilia,Southern Europe,Filo Mix,7.0,14,0.05,Grains/Cereals,Australia,NSW,93.1
1717,2018-02-26,2018-03-10,Norway,Stavern,Scandinavia,Uncle Bob's Organic Dried Pears,30.0,12,0.0,Produce,USA,North America,360.0
1718,2018-02-26,2018-03-10,Norway,Stavern,Scandinavia,Pavlova,17.45,15,0.0,Confections,Australia,Victoria,261.75
1719,2018-02-26,2018-03-10,Norway,Stavern,Scandinavia,Jack's New England Clam Chowder,9.65,5,0.0,Seafood,USA,North America,48.25
1720,2018-02-26,2018-03-04,Finland,Helsinki,Scandinavia,Teatime Chocolate Biscuits,9.2,12,0.0,Confections,UK,British Isles,110.39999999999999
1721,2018-02-26,2018-03-04,Finland,Helsinki,Scandinavia,Maxilaku,20.0,10,0.0,Confections,Finland,Scandinavia,200.0
1722,2018-02-26,2018-03-04,Finland,Helsinki,Scandinavia,Sirop d'érable,28.5,5,0.0,Condiments,Canada,North America,142.5
1723,2018-02-26,2018-03-05,Spain,Sevilla,Southern Europe,Chai,18.0,10,0.0,Beverages,UK,British Isles,180.0
1724,2018-02-26,2018-03-05,Spain,Sevilla,Southern Europe,Alice Mutton,39.0,12,0.0,Meat/Poultry,Australia,Victoria,468.0
1725,2018-02-26,2018-03-05,Spain,Sevilla,Southern Europe,Laughing Lumberjack Lager,14.0,15,0.0,Beverages,USA,North America,210.0
1726,2018-02-26,2018-03-18,Ireland,Cork,British Isles,Queso Cabrales,21.0,40,0.25,Dairy Products,Spain,Southern Europe,630.0
1727,2018-02-26,2018-03-18,Ireland,Cork,British Isles,Thüringer Rostbratwurst,123.79,60,0.25,Meat/Poultry,Germany,Western Europe,5570.55
1728,2018-02-26,2018-03-04,Brazil,Sao Paulo,South America,Chef Anton's Cajun Seasoning,22.0,30,0.25,Condiments,USA,North America,495.0
1729,2018-02-26,2018-03-04,Brazil,Sao Paulo,South America,Geitost,2.5,40,0.25,Dairy Products,Norway,Scandinavia,75.0
1730,2018-02-26,2018-03-04,Brazil,Sao Paulo,South America,Escargots de Bourgogne,13.25,15,0.0,Seafood,France,Western Europe,198.75
1731,2018-02-27,2018-03-02,Brazil,Sao Paulo,South America,Flotemysost,21.5,25,0.0,Dairy Products,Norway,Scandinavia,537.5
1732,2018-02-27,2018-03-02,Mexico,México D.F.,Central America,Alice Mutton,39.0,10,0.0,Meat/Poultry,Australia,Victoria,390.0
1733,2018-02-27,2018-03-02,Mexico,México D.F.,Central America,Geitost,2.5,30,0.0,Dairy Products,Norway,Scandinavia,75.0
1734,2018-02-27,2018-03-02,Mexico,México D.F.,Central America,Tourtière,7.45,10,0.0,Meat/Poultry,Canada,North America,74.5
1735,2018-02-27,2018-03-09,Argentina,Buenos Aires,South America,Pavlova,17.45,6,0.0,Confections,Australia,Victoria,104.69999999999999
1736,2018-02-27,2018-03-09,Argentina,Buenos Aires,South America,Mascarpone Fabioli,32.0,6,0.0,Dairy Products,Italy,Southern Europe,192.0
1737,2018-02-27,2018-03-09,Argentina,Buenos Aires,South America,Ravioli Angelo,19.5,20,0.0,Grains/Cereals,Italy,Southern Europe,390.0
1738,2018-03-02,2018-03-11,Spain,Madrid,Southern Europe,Nord-Ost Matjeshering,25.89,1,0.0,Seafood,Germany,Western Europe,25.89
1739,2018-03-02,2018-03-11,Spain,Madrid,Southern Europe,Camembert Pierrot,34.0,10,0.0,Dairy Products,France,Western Europe,340.0
1740,2018-03-02,2018-03-11,Canada,Tsawassen,North America,Chai,18.0,60,0.25,Beverages,UK,British Isles,810.0
1741,2018-03-02,2018-03-11,Canada,Tsawassen,North America,Camembert Pierrot,34.0,25,0.25,Dairy Products,France,Western Europe,637.5
1742,2018-03-02,2018-03-04,Venezuela,I. de Margarita,South America,Pavlova,17.45,24,0.0,Confections,Australia,Victoria,418.79999999999995
1743,2018-03-02,2018-03-04,Venezuela,I. de Margarita,South America,NuNuCa Nuß-Nougat-Creme,14.0,24,0.0,Confections,Germany,Western Europe,336.0
1744,2018-03-02,2018-03-04,Venezuela,I. de Margarita,South America,Boston Crab Meat,18.4,20,0.0,Seafood,USA,North America,368.0
1745,2018-03-03,2018-03-09,UK,London,British Isles,Valkoinen suklaa,16.25,24,0.0,Confections,Finland,Scandinavia,390.0
1746,2018-03-03,2018-03-09,Denmark,Århus,Northern Europe,Steeleye Stout,18.0,10,0.0,Beverages,USA,North America,180.0
1747,2018-03-03,2018-03-09,Denmark,Århus,Northern Europe,Vegie-spread,43.9,40,0.0,Condiments,Australia,Victoria,1756.0
1748,2018-03-03,2018-03-05,Brazil,Rio de Janeiro,South America,Alice Mutton,39.0,15,0.0,Meat/Poultry,Australia,Victoria,585.0
1749,2018-03-03,2018-03-05,Brazil,Rio de Janeiro,South America,Guaraná Fantástica,4.5,35,0.0,Beverages,Brazil,South America,157.5
1750,2018-03-03,2018-03-13,France,Toulouse,Western Europe,Singaporean Hokkien Fried Mee,14.0,10,0.2,Grains/Cereals,Singapore,South-East Asia,112.0
1751,2018-03-03,2018-03-13,France,Toulouse,Western Europe,Ipoh Coffee,46.0,10,0.2,Beverages,Singapore,South-East Asia,368.0
1752,2018-03-03,2018-03-13,France,Toulouse,Western Europe,Laughing Lumberjack Lager,14.0,24,0.2,Beverages,USA,North America,268.8
1753,2018-03-04,2018-04-08,Sweden,Luleå,Northern Europe,Ikura,31.0,20,0.1,Seafood,Japan,Eastern Asia,558.0
1754,2018-03-04,2018-04-08,Sweden,Luleå,Northern Europe,Rössle Sauerkraut,45.6,30,0.1,Produce,Germany,Western Europe,1231.2
1755,2018-03-04,2018-04-08,Sweden,Luleå,Northern Europe,Rhönbräu Klosterbier,7.75,6,0.0,Beverages,Germany,Western Europe,46.5
1756,2018-03-04,2018-03-13,Brazil,Rio de Janeiro,South America,Inlagd Sill,19.0,25,0.15,Seafood,Sweden,Northern Europe,403.75
1757,2018-03-04,2018-03-13,Brazil,Rio de Janeiro,South America,Filo Mix,7.0,12,0.15,Grains/Cereals,Australia,NSW,71.4
1758,2018-03-04,2018-03-11,Mexico,México D.F.,Central America,Queso Cabrales,21.0,2,0.0,Dairy Products,Spain,Southern Europe,42.0
1759,2018-03-04,2018-03-11,Mexico,México D.F.,Central America,Konbu,6.0,10,0.0,Seafood,Japan,Eastern Asia,60.0
1760,2018-03-04,2018-03-11,Mexico,México D.F.,Central America,Teatime Chocolate Biscuits,9.2,7,0.0,Confections,UK,British Isles,64.39999999999999
1761,2018-03-04,2018-03-11,Mexico,México D.F.,Central America,Mozzarella di Giovanni,34.8,10,0.0,Dairy Products,Italy,Southern Europe,348.0
1762,2018-03-05,2018-04-08,France,Versailles,Western Europe,Sir Rodney's Marmalade,81.0,5,0.0,Confections,UK,British Isles,405.0
1763,2018-03-05,2018-04-08,France,Versailles,Western Europe,Filo Mix,7.0,5,0.0,Grains/Cereals,Australia,NSW,35.0
1764,2018-03-05,2018-04-08,France,Versailles,Western Europe,Lakkalikööri,18.0,20,0.0,Beverages,Finland,Scandinavia,360.0
1765,2018-03-05,2018-03-18,Spain,Barcelona,Southern Europe,Zaanse koeken,9.5,5,0.0,Confections,Netherlands,Northern Europe,47.5
1766,2018-03-05,2018-03-18,Spain,Barcelona,Southern Europe,Lakkalikööri,18.0,5,0.0,Beverages,Finland,Scandinavia,90.0
1767,2018-03-05,2018-03-12,Germany,München,Western Europe,Sir Rodney's Scones,10.0,60,0.0,Confections,UK,British Isles,600.0
1768,2018-03-05,2018-03-12,Germany,München,Western Europe,Rhönbräu Klosterbier,7.75,49,0.0,Beverages,Germany,Western Europe,379.75
1769,2018-03-05,2018-03-12,Germany,München,Western Europe,Original Frankfurter grüne Soße,13.0,15,0.0,Condiments,Germany,Western Europe,195.0
1770,2018-03-06,2018-03-18,Belgium,Charleroi,Western Europe,Sir Rodney's Scones,10.0,36,0.0,Confections,UK,British Isles,360.0
1771,2018-03-06,2018-03-18,Belgium,Charleroi,Western Europe,Schoggi Schokolade,43.9,25,0.0,Confections,Germany,Western Europe,1097.5
1772,2018-03-06,2018-03-18,Belgium,Charleroi,Western Europe,Pâté chinois,24.0,25,0.2,Meat/Poultry,Canada,North America,480.0
1773,2018-03-06,2018-03-18,Belgium,Charleroi,Western Europe,Escargots de Bourgogne,13.25,30,0.2,Seafood,France,Western Europe,318.0
1774,2018-03-06,2018-03-19,Switzerland,Genève,Western Europe,Konbu,6.0,42,0.15,Seafood,Japan,Eastern Asia,214.2
1775,2018-03-06,2018-03-19,Switzerland,Genève,Western Europe,Ravioli Angelo,19.5,30,0.0,Grains/Cereals,Italy,Southern Europe,585.0
1776,2018-03-06,2018-03-24,France,Marseille,Western Europe,Pavlova,17.45,30,0.1,Confections,Australia,Victoria,471.15
1777,2018-03-06,2018-03-24,France,Marseille,Western Europe,Tarte au sucre,49.3,14,0.1,Confections,Canada,North America,621.18
1778,2018-03-06,2018-03-24,France,Marseille,Western Europe,Mozzarella di Giovanni,34.8,16,0.0,Dairy Products,Italy,Southern Europe,556.8
1779,2018-03-06,2018-03-24,France,Marseille,Western Europe,Rhönbräu Klosterbier,7.75,20,0.1,Beverages,Germany,Western Europe,139.5
1780,2018-03-06,2018-03-16,UK,Cowes,British Isles,Perth Pasties,32.8,2,0.0,Meat/Poultry,Australia,NSW,65.6
1781,2018-03-06,2018-03-16,UK,Cowes,British Isles,Sirop d'érable,28.5,30,0.0,Condiments,Canada,North America,855.0
1782,2018-03-09,2018-03-12,Germany,Frankfurt a.M.,Western Europe,Grandma's Boysenberry Spread,25.0,20,0.0,Condiments,USA,North America,500.0
1783,2018-03-09,2018-03-18,Brazil,Resende,South America,Chai,18.0,21,0.0,Beverages,UK,British Isles,378.0
1784,2018-03-09,2018-03-18,Brazil,Resende,South America,Carnarvon Tigers,62.5,4,0.25,Seafood,Australia,Victoria,187.5
1786,2018-03-09,2018-03-18,USA,Eugene,North America,Inlagd Sill,19.0,30,0.2,Seafood,Sweden,Northern Europe,456.0
1787,2018-03-10,2018-03-13,Argentina,Buenos Aires,South America,Rössle Sauerkraut,45.6,8,0.0,Produce,Germany,Western Europe,364.8
1788,2018-03-10,2018-03-13,Argentina,Buenos Aires,South America,Sasquatch Ale,14.0,20,0.0,Beverages,USA,North America,280.0
1789,2018-03-10,2018-03-16,Germany,Cunewalde,Western Europe,Konbu,6.0,20,0.25,Seafood,Japan,Eastern Asia,90.0
1790,2018-03-10,2018-03-16,Germany,Cunewalde,Western Europe,Ipoh Coffee,46.0,24,0.25,Beverages,Singapore,South-East Asia,828.0
1791,2018-03-10,2018-03-16,Germany,Cunewalde,Western Europe,Camembert Pierrot,34.0,49,0.25,Dairy Products,France,Western Europe,1249.5
1792,2018-03-10,2018-03-16,Germany,Cunewalde,Western Europe,Flotemysost,21.5,35,0.25,Dairy Products,Norway,Scandinavia,564.375
1793,2018-03-10,2018-03-13,Italy,Bergamo,Southern Europe,Chang,19.0,10,0.15,Beverages,UK,British Isles,161.5
1794,2018-03-10,2018-03-13,Italy,Bergamo,Southern Europe,Laughing Lumberjack Lager,14.0,40,0.15,Beverages,USA,North America,476.0
1795,2018-03-11,2018-03-23,France,Marseille,Western Europe,Uncle Bob's Organic Dried Pears,30.0,8,0.0,Produce,USA,North America,240.0
1796,2018-03-11,2018-03-23,France,Marseille,Western Europe,Konbu,6.0,20,0.0,Seafood,Japan,Eastern Asia,120.0
1797,2018-03-11,2018-03-20,USA,Boise,North America,Gorgonzola Telino,12.5,44,0.25,Dairy Products,Italy,Southern Europe,412.5
1798,2018-03-11,2018-03-20,USA,Boise,North America,Tarte au sucre,49.3,30,0.25,Confections,Canada,North America,1109.25
1799,2018-03-11,2018-03-20,USA,Boise,North America,Scottish Longbreads,12.5,80,0.25,Confections,UK,British Isles,750.0
1800,2018-03-11,2018-03-20,USA,Boise,North America,Mozzarella di Giovanni,34.8,50,0.0,Dairy Products,Italy,Southern Europe,1739.9999999999998
1801,2018-03-11,2018-03-18,Italy,Reggio Emilia,Southern Europe,Maxilaku,20.0,28,0.0,Confections,Finland,Scandinavia,560.0
1802,2018-03-11,2018-03-19,UK,London,British Isles,Konbu,6.0,15,0.0,Seafood,Japan,Eastern Asia,90.0
1804,2018-03-11,2018-03-19,UK,London,British Isles,Spegesild,12.0,15,0.0,Seafood,Denmark,Northern Europe,180.0
1805,2018-03-12,2018-03-13,Canada,Tsawassen,North America,Queso Cabrales,21.0,5,0.25,Dairy Products,Spain,Southern Europe,78.75
1806,2018-03-12,2018-03-13,Canada,Tsawassen,North America,Gula Malacca,19.45,18,0.25,Condiments,Singapore,South-East Asia,262.575
1807,2018-03-12,2018-03-13,Canada,Tsawassen,North America,Gnocchi di nonna Alice,38.0,18,0.0,Grains/Cereals,Italy,Southern Europe,684.0
1808,2018-03-12,2018-03-18,Germany,Leipzig,Western Europe,Konbu,6.0,20,0.0,Seafood,Japan,Eastern Asia,120.0
1809,2018-03-12,2018-03-18,Germany,Leipzig,Western Europe,Gorgonzola Telino,12.5,10,0.0,Dairy Products,Italy,Southern Europe,125.0
1810,2018-03-12,2018-03-19,Denmark,Århus,Northern Europe,Ikura,31.0,25,0.0,Seafood,Japan,Eastern Asia,775.0
1811,2018-03-12,2018-03-19,Denmark,Århus,Northern Europe,Guaraná Fantástica,4.5,25,0.0,Beverages,Brazil,South America,112.5
1812,2018-03-12,2018-03-19,Denmark,Århus,Northern Europe,Original Frankfurter grüne Soße,13.0,40,0.0,Condiments,Germany,Western Europe,520.0
1813,2018-03-13,2018-03-16,UK,London,British Isles,Raclette Courdavault,55.0,4,0.0,Dairy Products,France,Western Europe,220.0
1814,2018-03-13,2018-03-19,Spain,Sevilla,Southern Europe,Valkoinen suklaa,16.25,9,0.0,Confections,Finland,Scandinavia,146.25
1815,2018-03-13,2018-03-19,Spain,Sevilla,Southern Europe,Manjimup Dried Apples,53.0,40,0.0,Produce,Australia,NSW,2120.0
1816,2018-03-13,2018-03-19,Spain,Sevilla,Southern Europe,Pâté chinois,24.0,4,0.0,Meat/Poultry,Canada,North America,96.0
1817,2018-03-13,2018-03-17,Canada,Tsawassen,North America,Grandma's Boysenberry Spread,25.0,12,0.0,Condiments,USA,North America,300.0
1818,2018-03-13,2018-03-17,Canada,Tsawassen,North America,Ikura,31.0,30,0.0,Seafood,Japan,Eastern Asia,930.0
1819,2018-03-13,2018-03-17,Canada,Tsawassen,North America,Alice Mutton,39.0,6,0.0,Meat/Poultry,Australia,Victoria,234.0
1820,2018-03-13,2018-03-17,Canada,Tsawassen,North America,Tarte au sucre,49.3,60,0.0,Confections,Canada,North America,2958.0
1821,2018-03-16,2018-03-23,Italy,Bergamo,Southern Europe,Chef Anton's Cajun Seasoning,22.0,5,0.0,Condiments,USA,North America,110.0
1822,2018-03-16,2018-04-07,Switzerland,Genève,Western Europe,Geitost,2.5,15,0.05,Dairy Products,Norway,Scandinavia,35.625
1823,2018-03-16,2018-04-07,Switzerland,Genève,Western Europe,Jack's New England Clam Chowder,9.65,6,0.05,Seafood,USA,North America,55.005
1824,2018-03-16,2018-04-07,Switzerland,Genève,Western Europe,Rhönbräu Klosterbier,7.75,50,0.05,Beverages,Germany,Western Europe,368.125
1825,2018-03-16,2018-03-24,Germany,Berlin,Western Europe,Grandma's Boysenberry Spread,25.0,16,0.05,Condiments,USA,North America,380.0
1826,2018-03-16,2018-03-24,Germany,Berlin,Western Europe,Rössle Sauerkraut,45.6,2,0.0,Produce,Germany,Western Europe,91.2
1827,2018-03-16,2018-03-25,UK,London,British Isles,Sir Rodney's Marmalade,81.0,50,0.05,Confections,UK,British Isles,3847.5
1828,2018-03-16,2018-03-25,UK,London,British Isles,Gorgonzola Telino,12.5,50,0.05,Dairy Products,Italy,Southern Europe,593.75
1829,2018-03-17,2018-03-20,Venezuela,I. de Margarita,South America,Pavlova,17.45,28,0.15,Confections,Australia,Victoria,415.30999999999995
1830,2018-03-17,2018-03-20,Venezuela,I. de Margarita,South America,Gorgonzola Telino,12.5,25,0.15,Dairy Products,Italy,Southern Europe,265.625
1831,2018-03-17,2018-03-20,Venezuela,I. de Margarita,South America,Rogede sild,9.5,30,0.0,Seafood,Denmark,Northern Europe,285.0
1832,2018-03-17,2018-03-20,Venezuela,I. de Margarita,South America,Camembert Pierrot,34.0,24,0.15,Dairy Products,France,Western Europe,693.6
1833,2018-03-17,2018-03-20,Sweden,Bräcke,Northern Europe,Rhönbräu Klosterbier,7.75,12,0.2,Beverages,Germany,Western Europe,74.4
1834,2018-03-17,2018-03-20,Germany,Mannheim,Western Europe,Sir Rodney's Scones,10.0,12,0.0,Confections,UK,British Isles,120.0
1835,2018-03-17,2018-03-20,Germany,Mannheim,Western Europe,Zaanse koeken,9.5,14,0.0,Confections,Netherlands,Northern Europe,133.0
1836,2018-03-17,2018-03-20,Germany,Mannheim,Western Europe,Manjimup Dried Apples,53.0,8,0.0,Produce,Australia,NSW,424.0
1837,2018-03-18,2018-03-27,Venezuela,San Cristóbal,South America,Nord-Ost Matjeshering,25.89,30,0.0,Seafood,Germany,Western Europe,776.7
1838,2018-03-18,2018-03-27,Venezuela,San Cristóbal,South America,Steeleye Stout,18.0,40,0.0,Beverages,USA,North America,720.0
1839,2018-03-18,2018-03-27,Venezuela,San Cristóbal,South America,Wimmers gute Semmelknödel,33.25,8,0.0,Grains/Cereals,Germany,Western Europe,266.0
